,url,city,city2,name_hotel,score,coordinates,text_description
806,https://www.booking.com/hotel/fr/ibis-budget-bayonne.fr.html,Bayonne,,ibis budget Bayonne,"7,7","-1.48198638823459,43.4711172020657,-1.43236978402485,43.5070480352119","[""Situé à 2 km du centre historique et de la gare de Bayonne, ainsi qu'à 8 km des plages, l'ibis budget Bayonne dispose d'une réception ouverte 24h/24, ainsi que d'une connexion Wi-Fi et d'un parking gratuits."", ""Les chambres climatisées sont toutes dotées d'une salle d'eau privative. L’établissement accepte les animaux domestiques moyennant des frais supplémentaires de 10 EUR par animal et par nuit."", 'Le restaurant Courtepaille sert une cuisine traditionnelle et comporte un grill sur la terrasse. Un petit-déjeuner continental, composé de viennoiseries, de jus de fruits, de brioche, de gâteau, de yaourts, de compote, de fromage et de boissons chaudes, peut être servi dans la salle prévue à cet effet ou sur la terrasse.', ""L'ibis budget Bayonne se trouve à 500 mètres de l'autoroute A63 et à 7 km de l'aéroport de Biarritz-Anglet-Bayonne. Le musée basque est accessible à 2 km. ""]"
807,https://www.booking.com/hotel/fr/un-appart-en-ville-bayonne1.fr.html,Bayonne,,Boutique Hôtel Un Appart en Ville,"8,9","-1.50225025783906,43.4729570834269,-1.45263214216094,43.5088879165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Boutique Hôtel Un Appart en Ville\xa0! "", ' pour économiser.', 'Situé à Bayonne, à 8,1 km de la gare de Biarritz-La Négresse et à 22 km de la gare Saint-Jean-de-Luz, le Boutique Hôtel Un Appart en Ville propose des hébergements climatisés avec vue sur la ville et connexion Wi-Fi gratuite.', ""Tous les logements comprennent un canapé, un coin salon, une télévision par satellite à écran plat, une cuisine bien équipée avec un coin repas, un coffre-fort et une salle de bains privative pourvue d'un sèche-cheveux. Un lave-vaisselle, un micro-ondes, un réfrigérateur, une bouilloire et une machine à café sont également disponibles."", 'Un petit-déjeuner continental est servi chaque matin.', 'Le Boutique Hôtel Un Appart en Ville possède une terrasse.', 'La région est prisée pour pratiquer la randonnée. Un service de location de vélos est assuré sur place.', ""Le Boutique Hôtel Un Appart en Ville se trouve à 22 km de l'église Saint-Jean-Baptiste et à 36 km de la gare d'Hendaye. ""]"
808,https://www.booking.com/hotel/fr/appart-39-bellevue.fr.html,Bayonne,,Appart'Hôtel Bellevue,"8,5","-1.4809034899575,43.4878288136538,-1.43127315184544,43.5237596468","[""Situé dans un jardin, l'Appart'Hôtel Bellevue propose un hébergement à Bayonne, à seulement 2,4 km de la cathédrale Sainte-Marie. Il met gratuitement à votre disposition un parking privé sur place et une connexion Wi-Fi dans l'ensemble des lieux."", ""Le logement dispose d'un coin salon et d'un coin repas avec une télévision et un lecteur DVD. Sa kitchenette est équipée d'un four, d'un four micro-ondes, d'un grille-pain, d'un réfrigérateur et de plaques de cuisson. La salle de bains est munie d'une douche et le linge de lit et les serviettes sont fournis gratuitement."", ""L'établissement assure un service de location de vélos, et la région offre un cadre idéal pour pratiquer la randonnée à pied et à vélo. L'Appart'Hôtel Bellevue se trouve à 1,4 km du jardin botanique et à 3,2 km du parc Ansot. L'aéroport le plus proche, celui de Biarritz Pays Basque, est installé à 7 km. ""]"
809,https://www.booking.com/hotel/fr/hostel-20-bayonne.fr.html,Bayonne,,Hostel 20 Bayonne,"7,7","-1.49356387673532,43.4773845834269,-1.44394212326468,43.5133154165731","[""Doté d'un bar et d'un salon commun, l'Hostel 20 Bayonne est situé à Bayonne, à 15 km de la gare de Biarritz-La Négresse et à 25 km de la gare de Saint-Jean-de-Luz. Il propose une réception ouverte 24h/24, une cuisine commune et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Des animations sont organisées en soirée et un service d'étage est assuré."", 'Le linge de lit est fourni.', 'Un petit-déjeuner continental est servi tous les matins sur place.', ""L'Hostel 20 Bayonne possède une terrasse."", ""Vous séjournerez à 26 km de l'église Saint-Jean-Baptiste et à 39 km de la gare d'Hendaye. L'aéroport de Biarritz, le plus proche, est implanté à 8 km. ""]"
810,https://www.booking.com/hotel/fr/city-break-miradour.fr.html,Bayonne,,Maison d'hôtes City Break MIRADOUR,"8,7","-1.50388647887828,43.4715475834269,-1.45426952112172,43.5074784165731","[""Située à Bayonne, la Maison d'hôtes City Break MIRADOUR Il propose des hébergements bien équipés avec connexion Wi-Fi gratuite, à 8,3 km de la gare de Biarritz-La Négresse et à 22 km de la gare de Saint-Jean-de-Luz."", ""Les chambres comprennent un coin salon avec une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'un sèche-cheveux, d'articles de toilette gratuits et d'une douche. Vous disposerez d'un réfrigérateur, d'une bouilloire et d'une machine à café."", ""La Maison d'hôtes City Break MIRADOUR sert un petit-déjeuner continental."", 'Vous pourrez jouer aux fléchettes sur place ou faire du vélo ou de la randonnée dans les environs.', ""La Maison d'hôtes City Break MIRADOUR se trouve à 23 km de l'église Saint-Jean-Baptiste et à 36 km de la gare d'Hendaye. L'aéroport le plus proche, celui de Biarritz-Pays basque, est situé à 8 km. ""]"
811,https://www.booking.com/hotel/fr/lycee-hotelier-la-rochelle.fr.html,La Rochelle,,Hôtel Le Transatlantique - Lycée Hôtelier La Rochelle,"8,7","-1.1862405100288,46.1257685834269,-1.1342854899712,46.1616994165731","[""Situé à La Rochelle, à 2,5 km du parc des expositions de la ville, l'établissement La Rochelle propose une connexion Wi-Fi gratuite.  Vous séjournerez à environ 5 km de la Grosse Horloge de La Rochelle, à 1,5 km du musée maritime de La Rochelle et à 1,8 km de l'aquarium de La Rochelle. Cet établissement non-fumeurs se trouve à 1,5 km de l'Espace Encan."", 'Les chambres comprennent un bureau, une télévision à écran plat et une salle de bains privative. Toutes comprennent une armoire et une bouilloire.', 'Un petit-déjeuner continental et à la carte est servi chaque matin au Lycée Hôtelier La Rochelle. Vous trouverez également 2 restaurants sur place proposant un menu du jour, où vous pourrez dîner sur réservation.', ""Vous séjournerez à proximité du port de plaisance des Minimes, du musée d'Automata et de l'université de La Rochelle. L'aéroport de La Rochelle-Île de Ré, le plus proche, est à 11 km. ""]"
812,https://www.booking.com/hotel/fr/cote-basque.fr.html,Bayonne,,Hotel Cote Basque,"7,8","-1.49441231374238,43.4782176482312,-1.44478987570311,43.5141484813774","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Cote Basque\xa0! "", ' pour économiser.', ""L'Hotel Cote Basque est situé au cœur de la ville historique de Bayonne, en face du pont Saint-Esprit. Il propose une connexion Wi-Fi gratuite et des chambres avec salle de bains privative."", ""Les chambres de l'Hotel Cote Basque sont dotées de la télévision par satellite et de la climatisation. Elles sont accessibles par ascenseur. Un sèche-cheveux peut être fourni sur demande."", 'Chaque matin, l’hôtel sert un petit-déjeuner buffet complet.', ""L'Hotel Cote Basque se trouve à 100 mètres de la gare de Bayonne, à 5 km de Biarritz et à 30 km de Saint-Sébastien. Un parking public est disponible à proximité moyennant des frais supplémentaires. ""]"
813,https://www.booking.com/hotel/fr/comfort-bayonne-biarritz.fr.html,Bayonne,,Hotel Loreak,"7,9","-1.4774435535055,43.4755256726142,-1.42782332748358,43.5114565057604","['Installé à 2 km du centre-ville de Bayonne, l’Hotel Loreak propose des hébergements avec une salle de bains privative, une connexion Wi-Fi gratuite et une télévision à écran plat.', ""Rénovées en mai 2020, les chambres de l’hôtel sont également climatisées et équipées d'un bureau. Elles sont toutes desservies par un ascenseur, et leur salle de bains privative est pourvue d’un sèche-cheveux."", 'Le restaurant sert une cuisine régionale sous forme de buffet et des menus fixes sont également disponibles. Vous pourrez aussi vous détendre en savourant une boisson dans le salon.', 'Un parking gratuit est à votre disposition sur place. Les plages de Biarritz et d’Anglet se trouvent à seulement 8 km de l’Hotel Loreak. L’établissement est situé à proximité de la sortie sur l’autoroute A63. ']"
814,https://www.booking.com/hotel/fr/villa-la-renaissance-bayonne.fr.html,Bayonne,,Villa la Renaissance,"9,3","-1.49296952537446,43.4643555834269,-1.44335847462554,43.5002864165731","[""La Villa la Renaissance propose des chambres à Bayonne, à 600 mètres du parc Ansot et à 1,2 km de la cathédrale Sainte-Marie. Il propose un service d'étage et une terrasse. Le siège de Guyenne et Gascogne se trouve à 700 mètres de l'hôtel et le musée Bonnat-Helleu, le musée des beaux-arts de Bayonne, est à 1,1 km."", ""Les chambres sont équipées d'une bouilloire. Chaque chambre dispose d'un bureau et d'une télévision à écran plat. Certaines possèdent un balcon. Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux."", 'Un petit-déjeuner continental est servi chaque matin.', ""Vous séjournerez à proximité de l'hôtel de ville de Bayonne, du jardin botanique et de la préfecture des Pyrénées-Atlantiques. L'aéroport de Biarritz-Pays basque, le plus proche, est implanté à 5 km. ""]"
815,https://www.booking.com/hotel/fr/villa-koegui-bayonne.fr.html,Bayonne,,Hôtel Villa KOEGUI Bayonne,"9,0","-1.49739765286314,43.4744055834269,-1.44777834713686,43.5103364165731","['Doté d’un bar, d’un restaurant, d’une terrasse, d’un salon commun et d’une salle de sport, l’Hôtel Villa KOEGUI Bayonne propose des hébergements à Bayonne. Il assure un service d’étage, et sa réception est ouverte 24h/24. Une connexion Wi-Fi est disponible gratuitement dans l’ensemble de l’établissement.', 'Toutes les chambres sont climatisées et disposent d’une télévision par satellite à écran plat, d’un bureau, d’une armoire, d’une bouilloire, d’une salle de bains privative ainsi que d’un sèche-cheveux.', 'Un petit-déjeuner buffet et américain est servi tous les matins sur place.', 'Un sauna est également à votre disposition. Vous aurez la possibilité de pratiquer différentes activités à Bayonne et dans les environs, telles que le vélo et la randonnée.', ""L’Hôtel Villa KOEGUI Bayonne se trouve à proximité de sites d’intérêt tels que la cathédrale Sainte-Marie, le parc Ansot et le musée des beaux-arts Bonnat-Helleu. L'aéroport le plus proche, celui de Biarritz-Pays basque, est situé à 7 km. ""]"
816,https://www.booking.com/hotel/fr/appart-proche-gare-parking-impasse-tranquille.fr.html,Montauban,,"Appart proche gare + Parking , Impasse tranquille","8,2","1.31580287914835,43.9983602482839,1.36585854042565,44.0342910814301","[""Situé à Montauban, l'Appart proche gare + Parking, Impasse tranquille dispose d'une terrasse. Vous bénéficierez gratuitement d'un parking privé sur place et d'une connexion Wi-Fi."", 'Cet appartement comprend 2 chambres, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et un balcon avec vue sur le jardin.', ""L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 53 km. ""]"
817,https://www.booking.com/hotel/fr/ibis-budget-montauban-les-chaumes.fr.html,Montauban,,ibis budget Montauban Les Chaumes,"7,7","1.36140810232088,43.988526819966,1.41145546490382,44.0244576531122","[""L'ibis budget Montauban Les Chaumes vous accueille à 4 km du centre de Montauban et à 270 mètres de l'autoroute A20. Il propose une connexion Wi-Fi gratuite et des chambres insonorisées avec une télévision par satellite à écran plat."", ""Toutes les chambres disposent d'un bureau, de la climatisation et d'une armoire. Leur salle de bains privative est pourvue d'une douche et d'articles de toilette gratuits. Certaines chambres sont accessibles aux personnes à mobilité réduite."", ""Un petit-déjeuner buffet est servi chaque matin à l'ibis budget Montauban Les Chaumes. Vous trouverez un restaurant sur place ainsi qu'une épicerie à 50 mètres."", ""La gare de Montauban est à 2 km et le parcours de golf des Aiguillons est à 10 km. Vous bénéficierez d'un parking privé gratuit sur place. ""]"
818,https://www.booking.com/hotel/fr/les-loges-de-montauban.fr.html,Montauban,,Les Loges de Montauban,"9,0","1.33292689969739,43.9984979639049,1.38298267722661,44.0344287970511","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les Loges de Montauban\xa0! "", ' pour économiser.', ""Offrant une vue sur la ville, l'établissement Les Loges de Montauban est situé à Montauban et dispose d'une connexion Wi-Fi gratuite."", ""Tous les logements comprennent une télévision par satellite à écran plat, du matériel de repassage, un bureau et un coin salon avec un canapé. Leur cuisine est équipée d'un lave-vaisselle et d'un micro-ondes. Leur salle de bains privative est pourvue d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits."", 'Vous pourrez pratiquer la randonnée et la pêche à proximité.', ""L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 54 km. ""]"
819,https://www.booking.com/hotel/fr/montauban-ville-vaste-appartement-avec-cour.fr.html,Montauban,,Appartements du Cocon,,"1.33981155551139,44.0007621834269,1.38986924448861,44.0366930165731","[""Offrant une vue sur le jardin, l'Appartements du Cocon est situé à Montauban et dispose d'une connexion Wi-Fi gratuite."", ""Les logements comprennent une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'une douche et d'un sèche-cheveux. Leur cuisine est équipée d'un micro-ondes, d'un réfrigérateur et de plaques de cuisson. Certains s'ouvrent sur un balcon et/ou une terrasse."", ""L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 55 km. ""]"
820,https://www.booking.com/hotel/fr/kyriad-direct-montauban-centre.fr.html,Montauban,,Kyriad Direct Montauban Centre,"7,0","1.33313561878398,44.0044946586558,1.38319645919606,44.040425491802","['Situé à Montauban, à 12 minutes en voiture du musée Ingres, l’Hôtel Villenouvelle propose une connexion Wi-Fi gratuite et une réception ouverte 24h/24.', ""Insonorisées, toutes les chambres sont desservies par un ascenseur et sont dotées de moquette. Elles sont également équipées de la climatisation et d'une télévision à écran plat. Leur salle de bains privative est pourvue d’une douche et d’articles de toilette gratuits."", 'L’Hôtel Villenouvelle vous servira un petit-déjeuner buffet tous les matins.', 'L’établissement se trouve à 20 minutes à pied de la gare de Montauban-Ville-Bourbon et à 13 minutes de la cathédrale. Un parking privé est disponible gratuitement sur place. ']"
821,https://www.booking.com/hotel/fr/karitza-biarritz.fr.html,Biarritz,,Best Western Plus Hôtel Littéraire Jules Verne,"8,5","-1.58020356959014,43.4605741224528,-1.53059562379212,43.496504955599","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Best Western Plus Hôtel Littéraire Jules Verne\xa0! "", ' pour économiser.', 'Le Best Western Plus Hôtel Littéraire Jules Verne est situé dans le centre-ville de Biarritz, à proximité du Palais des Festivals, du casino et des plages locales. Vous pourrez profiter d’une piscine extérieure chauffée.', 'Affichant une décoration moderne, les chambres insonorisées du Best Western Plus Hôtel Littéraire Jules Verne comportent la climatisation et une télévision par satellite à écran plat. Vous bénéficierez gratuitement d’une connexion Wi-Fi et des chambres adjacentes sont disponibles sur demande.', 'Vous pourrez savourer votre petit-déjeuner tous les matins dans le confort de votre chambre, et une machine à café Nespresso est disponible dans certains logements.', 'Le personnel amical et attentif de l’hôtel se tient à votre disposition 24h/24 pour vous aider à organiser votre séjour à Biarritz. Vous pourrez bénéficier d’un parking couvert moyennant des frais supplémentaires. ']"
822,https://www.booking.com/hotel/fr/home-saint-jean.fr.html,Biarritz,,Home Saint-Jean,"9,4","-1.58874287089535,43.4574021834269,-1.53913752910451,43.4933330165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Home Saint-Jean\xa0! "", ' pour économiser.', ""Le Home Saint-Jean propose un appartement avec vue sur la montagne situé à 1,1 km du rocher de la Vierge et à 550 mètres de la plage. L'hébergement se trouve également à 300 mètres de l'école de surf française de Biarritz, à 600 mètres de la gare du Midi et à 10 minutes à pied du centre-ville."", ""L'appartement comprend un coin repas, une cuisine entièrement équipée et une salle de bains. De plus, vous bénéficierez d'une télévision par câble à écran plat."", ""Vous séjournerez à 800 mètres de la villa Beltza. L'aéroport de Biarritz-Anglet-Bayonne se situe à 3 km. La gare de Biarritz est implantée à 2,7 km. ""]"
823,https://www.booking.com/hotel/fr/outsite-coliving-biarrtiz.fr.html,Biarritz,,Outsite Coliving Biarritz,"7,9","-1.58734730848127,43.4613915834269,-1.53773869151873,43.4973224165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Outsite Coliving Biarritz\xa0! "", ' pour économiser.', ""Situé à Biarritz et avec Situé à moins de 600 mètres de la plage de la Côte des Basques, l'Outsite Coliving Biarritz propose un salon commun, des chambres pour les personnes souffrant d'allergies, une connexion Wi-Fi gratuite dans l'ensemble de ses locaux et des installations de sports nautiques. Il propose une cuisine commune et une terrasse. L'établissement se trouve à 3,5 km de la gare de Biarritz-La Négresse et à moins de 200 mètres du centre-ville."", 'Toutes les chambres comprennent un bureau, une télévision à écran plat, une salle de bains privative, du linge de lit et des serviettes. Certaines comprennent également une kitchenette avec un four micro-ondes et un réfrigérateur.', ""Vous séjournerez à 600 mètres de la Grande Plage et à 800 mètres de la plage des Pêcheurs. L'aéroport de Biarritz-Pays basque, le plus proche, est implanté à 5 km. ""]"
824,https://www.booking.com/hotel/fr/hotelanjou.fr.html,Biarritz,,Hotel Anjou,"7,5","-1.58788939362402,43.4637289876629,-1.53827885741358,43.4996598208091","[""L'Hotel Anjou est situé dans le centre-ville de Biarritz, à 5 minutes à pied de la plage. Il vous propose une connexion Wi-Fi gratuite dans l'ensemble de son établissement. Ses chambres sont toutes dotées d'une télévision par câble. Certaines comprennent un balcon, tandis que d'autres offrent une vue partielle sur l'océan."", ""L'hôtel possède 8 places de parking accessibles sur demande préalable et sous réserve de disponibilité."", ""L'Anjou se trouve à 10 minutes de route de l'aéroport de Biarritz Pays Basque et à 3 km seulement du parcours de golf Le Phare de Biarritz. Dans les environs de l'hôtel, vous pourrez également pratiquer divers sports nautiques, tels que le surf. ""]"
825,https://www.booking.com/hotel/fr/le-saphir.fr.html,Biarritz,,Hôtel Le Saphir,"8,5","-1.59019881034504,43.4638136471061,-1.5405882046162,43.4997444802523","[""L'hôtel Le Saphir vous accueille à Biarritz, à seulement 200 mètres du vieux port et des plages de sable. Il vous propose des chambres dotées d'une salle de bains privative et d'une connexion Wi-Fi gratuite."", 'Un petit-déjeuner continental est servi tous les matins et vous pourrez le savourer dans le patio exposé au sud.', ""Les chambres disposent toutes d'une salle de bains privative et d'une télévision."", ""Installé dans un quartier animé du centre-ville de Biarritz, l'hôtel Le Saphir est entouré de nombreux bars et restaurants situés à proximité. Vous pourrez également visiter l'église Sainte-Eugénie et l'Aquarium, tous deux à 350 mètres. ""]"
826,https://www.booking.com/hotel/fr/edouard-vii.fr.html,Biarritz,,Hotel Edouard VII,"8,8","-1.58701933514984,43.4612378061144,-1.5374108444461,43.4971686392606","[""Situé à 5 minutes à pied des plages de Biarritz, l'Hôtel Edouard VII occupe une résidence du XIXe siècle, alliant charme d'antan et confort d'aujourd'hui."", 'Cette résidence unique en son genre présente un riche passé constitué au gré de la vie de ses anciens occupants. Jadis la maison du maire, elle accueillit également Napoléon III qui la fréquenta pour y recevoir des soins médicaux lors de ses visites dans la région.', ""Les chambres spacieuses affichent une décoration raffinée et élégante. Toutes sont climatisées, insonorisées et équipées d'une salle de bains privative, d'une télévision à écran plat ainsi que d'une connexion Wi-Fi gratuite."", 'Le quartier de l’Hôtel Edouard VII regorge de sites d’intérêt. En plus de la magnifique côte et de ses plages, vous trouverez des restaurants, des magasins, des musées et des casinos. Vous pourrez rejoindre Saint-Sébastien en seulement 45 minutes en voiture. ']"
827,https://www.booking.com/hotel/fr/radisson-blu-hotel-biarritz.fr.html,Biarritz,,Radisson Blu Hotel Biarritz,"7,4","-1.58949463175949,43.4603065060107,-1.53988690567795,43.4962373391569","[""Situé dans le centre de Biarritz, le Radisson Blu Hotel Biarritz surplombe la plage de surf Côte des Basques. Dans les environs, vous trouverez des lieux de vie nocturne, des bars à tapas, un casino, un marché local et le musée de la marine. Cet établissement 4 étoiles propose une piscine extérieure sur le toit, une salle de sport, ainsi qu'un spa où vous pourrez profiter de massages, de soins du visage ou du corps, d'un hammam et d'un sauna moyennant des frais supplémentaires."", ""Les chambres insonorisées de l'hôtel comprennent la climatisation, un plateau de courtoisie, un minibar, une télévision par câble et une salle de bains privative."", ""Vous bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble de l'hôtel. Pendant les vacances scolaires, une salle de jeux avec des puzzles et des jeux Wii est également à votre disposition."", ""Un petit-déjeuner buffet est servi tous les matins. Vous pourrez déguster une cuisine régionale et internationale aux bars et restaurants sur place. Depuis la terrasse ombragée de l'hôtel, vous profiterez d'une vue panoramique sur le littoral atlantique et les Pyrénées."", ""Le Radisson Blu Hotel Biarritz se trouve à 15 minutes de route de l'aéroport de Biarritz. Des bornes de recharge pour voitures électriques sont par ailleurs présentes sur place. ""]"
828,https://www.booking.com/hotel/fr/residence-victoria-surf-victoria-management.fr.html,Biarritz,,Résidence Victoria Surf,"7,9","-1.58189590867083,43.4667785989786,-1.5322828680702,43.5027094321248","['Installée dans le centre de Biarritz, la Résidence Victoria Surf dispose de studios indépendants donnant sur la plage principale. Elle possède une piscine extérieure avec une pataugeoire pour les enfants.', ""Tous les studios comprennent une télévision, ainsi qu'une kitchenette équipée de plaques vitrocéramiques et d'un réfrigérateur. Certains comportent un balcon. Leur salle de bains est pourvue d'une douche."", ""Idéalement située pour visiter Biarritz, la Résidence Victoria Surf propose un parking souterrain privé limité, accessible sur demande préalable. Enfin, vous trouverez un choix de boutiques et de restaurants à moins de 5 minutes à pied de l'établissement. ""]"
829,https://www.booking.com/hotel/fr/le-caritz.fr.html,Biarritz,,Hôtel Les Baigneuses de Biarritz,"7,9","-1.59161657515662,43.4643430092106,-1.54200553473337,43.5002738423568","['Doté d’une terrasse, l’Hôtel Les Baigneuses de Biarritz vous accueille au cœur de Biarritz, face à l’océan Atlantique, à seulement 50 mètres de la plage du Port Vieux. Cet hôtel propose une connexion Wi-Fi gratuite et des hébergements offrant une vue sur la mer.', 'Les chambres disposent d’une télévision à écran plat et d’une salle de bains privative avec douche.', 'Le restaurant de l’établissement sert une cuisine de brasserie, et vous pourrez savourer un verre au bar sur place. Le petit-déjeuner continental comprend du pain frais, une viennoiserie française, une boisson chaude, du jus d’orange frais, du beurre et de la confiture.', ""Cet établissement ne dispose pas d’ascenseur. L'hôtel ne dispose pas de parking, le plus proche est le stationnement sous-terrain Saint Eugénie."", 'L’hôtel se trouve à 4 km de la gare de Biarritz et à 5 km de l’aéroport de Biarritz-Pays basque. Vous séjournerez à 9 km du centre-ville de Bayonne et à 37 minutes de route d’Hendaye. ']"
830,https://www.booking.com/hotel/fr/superbe-appartement-vue-mer-et-acces-direct-plage.fr.html,Biarritz,,Superbe appartement vue mer et accès direct plage,"9,0","-1.5981906488086,43.4488190834269,-1.5485923511914,43.4847499165731","[""Doté d'un jardin et offrant une vue sur la mer, le Superbe appartement vue mer et accès direct plage est situé à Biarritz, à 200 mètres de la plage de Milady et à 300 mètres de la plage de la Côte des Basques. L'établissement se trouve à 17 km de la gare de Saint-Jean-de-Luz et de l'église Saint-Jean-Baptiste."", ""Cet appartement comprend 2 chambres, une télévision par satellite à écran plat, un lave-linge et 2 salles de bains pourvues d'une douche. Sa cuisine est équipée d'un lave-vaisselle et d'un micro-ondes."", ""Vous séjournerez à 300 mètres de la plage de Marbella et à 2,6 km de la gare de Biarritz-La Négresse. L'aéroport de Biarritz, le plus proche, est implanté à 5 km. ""]"
831,https://www.booking.com/hotel/fr/les-alizes.fr.html,Biarritz,,Hôtel Les Alizés,"7,0","-1.59109481838086,43.4641795302322,-1.54148391220233,43.5001103633784","['Situé à seulement 100 mètres de la plage du Port-Vieux et à 450 mètres du rocher de la Vierge, l’Hôtel Les Alizés se trouve dans une rue animée de Biarritz, avec de nombreux bars et restaurants à proximité. Il propose des chambres avec une connexion Wi-Fi gratuite.', 'Desservies par un ascenseur, toutes les chambres sont décorées dans un style personnalisé et comportent une télévision à écran plat.', ""À proximité de l'Hôtel Les Alizés, vous pourrez pratiquer des activités nautiques, jouer au golf ou explorer le Pays basque. Un parking se trouve à proximité de l’hôtel. La gare ferroviaire de Biarritz est à 10 minutes de route et l’aéroport de Biarritz-Anglet-Bayonne à 15 minutes en voiture. ""]"
832,https://www.booking.com/hotel/fr/gambetta-between-the-fresh-market-and-the-beach-everything-by-walk.fr.html,Biarritz,,Gambetta Stylish 2 bedrooms apartment - Between Beach & Fresh Market,"8,5","-1.58910955777845,43.4610244834269,-1.53950124222155,43.4969553165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Gambetta Stylish 2 bedrooms apartment - Between Beach & Fresh Market\xa0! "", ' pour économiser.', 'Situé à Biarritz, à 500 mètres de la plage de la Côte des Basques, le Gambetta Stylish 2 bedrooms apartment - Between Beach & Fresh Market propose un casino, une connexion Wi-Fi gratuite et une réception ouverte 24h/24. Offrant une vue sur la ville, il se trouve à 600 mètres de la plage du Port Vieux et à 700 mètres de celle des Pêcheurs.', ""Cet appartement comprend 2 chambres, une télévision, un lave-linge et une salle de bains pourvue d'une baignoire. Sa cuisine est équipée d'un lave-vaisselle et d'un micro-ondes. Les serviettes et le linge de lit sont fournis."", ""Vous séjournerez à 3,3 km de la gare de Biarritz-La Négresse et à 17 km de celle de Saint-Jean-de-Luz. L'aéroport le plus proche, celui de Biarritz-Pays basque, est situé à 5 km. ""]"
833,https://www.booking.com/hotel/fr/apartment-regina-et-golf.fr.html,Biarritz,,Studios Régina (Mer-Golf),"8,3","-1.57603448688669,43.473325016573,-1.52641606893312,43.5092558497192","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Studios Régina (Mer-Golf)\xa0! "", ' pour économiser.', ""Le Studios Regina Mer Vue Golf propose des hébergements indépendants à Biarritz, à proximité du parcours de golf du Phare et à 300 mètres de la plage. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement. Le phare de Biarritz et le rocher de la Vierge se trouvent respectivement à 500 mètres et 2 km."", ""Présentant une décoration de style rétro ou scandinave, les studios disposent d'une télévision par câble et d'une station d'accueil pour iPod. Ils comprennent une kitchenette entièrement équipée munie d'un four et d'un micro-ondes. Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux. Les logements offrent une vue sur le parcours de golf de Biarritz."", ""Vous aurez la possibilité de pratiquer différentes activités dans les environs, telles que le golf, le vélo et la randonnée pédestre. Des vélos et des scooters sont disponibles à la location à seulement 20 mètres de l'établissement. Vous trouverez également plusieurs restaurants à proximité."", ""Si vous souhaitez partir à la découverte des environs, vous pourrez vous rendre au château des Boulard, situé à 1,9 km, ou au musée du chocolat, à 2,5 km. L'aéroport de Biarritz Pays Basque et la gare de La Négresse sont à 4,5 km du Studios Regina Mer Vue Golf. ""]"
834,https://www.booking.com/hotel/fr/au-bon-coin-biarritz.fr.html,Biarritz,,Hôtel Au Bon Coin,"9,3","-1.57899586489492,43.4642082834269,-1.52938493510508,43.5001391165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Au Bon Coin\xa0! "", ' pour économiser.', 'Doté d’une connexion Wi-Fi gratuite dans l’ensemble des locaux, d’un bar, d’une terrasse et d’un ascenseur, l’Hôtel Au Bon Coin se trouve à Biarritz, à 400 mètres du front de mer et de la Grande Plage.', ""Les chambres et les suites insonorisées de l’établissement Au Bon Coin sont équipées d'une télévision à écran plat et d'une salle de bains privative pourvue d'articles de toilette gratuits et d'une douche à l'italienne. La suite offre une vue sur la mer. Des chambres adaptées aux personnes à mobilité réduite sont également disponibles."", 'Un petit-déjeuner buffet, composé de thé, de café, de chocolat chaud, de fruits, de pain, de viennoiseries, de fromage, de jambon, de jus de fruits, de yaourts et d’œufs, est servi tous les matins.', 'Le logement Au Bon Coin se trouve à 300 mètres du centre-ville et à 3 km de l’aéroport de Biarritz-Pays basque. Cet hôtel respectueux de l’environnement a été récompensé d’une certification Ecolabel européen. ']"
